project_id;Id_razn;mean_words_comment;count_comments;id;assignee_id;creator_id;overall_worklogs;summary_to_eng;Year;Month;Day;Hour;DayOfWeek;Mesto_in_project;Text_Summa
15;426;14;4;700340;1;37;18000;Card management design and flow;2018;11;26;12;1;5.51336146272855;Card management design and flow [~sadwoolf] needs to fix the text on the card list page if the user has no cards.redid the layouts in the general flow https://invis.io/67PVADIR2VAupdated layouts https://invis.io/AWPWUMPJGU9Feedback will be improved as part of EL-419
15;1175;23.6428571428571;14;700339;1;37;39000;Design and flow Payment for services;2018;11;26;12;1;5.52742616033755;"Design and flow Payment for services [~samat_derbishaliev] [~tamara][~sadwoolf] got acquainted with the layouts.When developing the layout; please take into account that later announcements will be added on the sides. Maybe in the second iteration.[~samat_derbishaliev] [~tamara]We got acquainted with the Edits; according to the design there is a strong scatter of elements across the screen.Make the fields 2 fields by analogy with the attached sample.[~samat_derbishaliev] [~takt911] [https://invis.io/3CPRSGO5TF7] you can see the flow of payment for services with edits; adding cards; adding to favorites; personal account. The languages ​​in the menu are just an example.[~sadwoolf] design agreed.[~samat_derbishaliev] Are all layouts approved? Can I transfer everything for layout?[https://invis.io/3CPRSGO5TF7] can you explain why !image-2018-12-28-13-42-56-467.png!!screenshot-1.png|thumbnail![~samat_derbishaliev]edits on the cards are made within the framework of EL-393; there are no comments on the payment flow.[~samat_derbishaliev] prototypes can be viewed by going to the corresponding section https://invis.io/AWPWUMPJGU9"
15;37;18;2;700338;99;37;3600;Study the terms of reference;2018;12;3;4;1;5.54149085794655;"Study the terms of reference [~takt911] Hi; I have a question about the API documentation. Is it possible to access it?attached two files; in one dock in the old format; in the html file the new dock format; but it has a very small part"
15;0;0;0;700337;99;99;45000;User registration/authorization;2018;12;3;5;1;5.55555555555556;User registration/authorization
15;26;33;2;700336;99;99;28800;Deploy react app;2018;12;3;5;1;5.56962025316456;"Deploy react app There are some minor issues with mobx - version 5 of mobx doesn't work with IE; but the customer wants it to work in all browsers. I'm thinking about whether to use mobx4; which still has IE support; or take some other library to store the stateClarified with the customer that outdated versions of IE may not be supported. But in order for it to work in IE 11; I used the fourth version of the mobx lib"
15;0;0;0;700335;99;99;19800;Draft login/registration pages;2018;12;3;5;1;5.58368495077356;Draft login/registration pages
15;2657;5;3;700334;37;37;6000;Schedule tasks, prepare a roadmap and plan resources;2018;12;4;7;2;5.59774964838256;Schedule tasks, prepare a roadmap and plan resources [~tamara] write something for verification. without my namecommenthanded over this task to Madina
15;0;0;0;700333;1;37;2400;Project setup;2018;12;5;4;3;5.61181434599156;Project setup
15;350;20.1666666666667;6;700332;99;37;68400;Make home page;2018;12;5;6;3;5.62587904360056;"Make home page Currently completed with mobile layout of the main page. It remains to add a few styles for the transformation to the desktop version.[~deceptikon] approved a new main page; you can get the design from Sasha and make changes.Received the design; made changes. I'll have to sit down with Sasha later and check out the mobile view; just in case.[~deceptikon] There is some kind of hole at the bottom and there are not enough icons.Fixed image paths to work on demo.I looked; it's ok now. I'm closing the thread."
15;0;13;1;700331;1;1;23400;Fix crashes in the QRReader library;2018;12;18;5;2;5.65400843881857;"Fix crashes in the QRReader library Refactored; no crashes yet. We also fixed a crash with saving the file and released it."
15;0;0;0;700330;1;37;15000;Registration page layout;2018;12;18;10;2;5.66807313642757;Registration page layout
15;0;0;0;700329;1;37;39000;Layout of flow map binding pages;2018;12;18;10;2;5.68213783403657;Layout of flow map binding pages
15;0;2;1;700328;1;37;19800;Elkart Mobile testing (staging and prod);2018;12;20;7;4;5.69620253164557;"Elkart Mobile testing (staging and prod) fixed; released."
15;0;10;1;700327;1;37;1800;Add flag for security requirements;2018;12;20;10;4;5.71026722925457;"Add flag for security requirements The flag was added; the application will be released after fixes with dynamic fields."
15;0;0;0;700326;1;37;16800;"Add a ""Comment"" field to the transfer and check confirmation page";2018;12;24;3;1;5.72433192686357;"Add a ""Comment"" field to the transfer and check confirmation page"
15;0;11;1;700325;1;1;15000;Layout of the user authorization page;2018;12;25;4;2;5.73839662447257;Layout of the user authorization page You need to complete the pages from the authorization flow (password recovery and login confirmation).
15;0;57;1;700324;1;37;6000;Set up staging for the Elkart web resource on gitlab;2018;12;25;5;2;5.75246132208158;Set up staging for the Elkart web resource on gitlab landing will be accessible by
15;521;11;2;700323;99;37;87000;Layout of the flow of payment for services;2018;12;25;5;2;5.76652601969058;"Layout of the flow of payment for services [~deceptikon] payment flow was also approved in EL-394; you can take it to work.I looked; all the necessary pages are there. Feedback will be in EL-424"
15;0;4;1;700322;1;1;14400;Design refactoring;2018;12;25;11;2;5.78059071729958;Design refactoring https://invis.io/3CPRSGO5TF7
15;0;0;0;700320;99;37;27000;"Page layout ""Favorites""";2018;12;28;8;5;5.80872011251758;"Page layout ""Favorites"""
15;0;0;0;700319;1;37;22800;Layout of personal account pages;2018;12;28;8;5;5.82278481012658;Layout of personal account pages
15;0;17;1;700318;1;1;2400;Web card colors;2019;1;8;6;2;5.83684950773558;Web card colors [~deceptikon] https://app.zeplin.io/project/5c20f82d77c41daf9bd3d491/dashboard?seid=5c3448d9460d10bdaba40596
15;238;9;3;700317;1;1;13200;Design and flow of payment history;2019;1;9;3;3;5.85091420534458;Design and flow of payment history [~tamara] [~samat_derbishaliev] updated prototype of the system with payment history at the link https://invis.io/67PVADIR2VAlayouts updated https://invis.io/AWPWUMPJGU9Feedback will be done as part of EL-423
15;14;12;2;700316;1;1;22800;Subordinate filter for dynamic fields;2019;1;9;4;3;5.86497890295359;"Subordinate filter for dynamic fields [~Kseniya Zharikova] checked the latest build staging; no comment there[~tamara] I haven't uploaded the build yet; because I haven't decided on the MOC API."
15;433;17.6153846153846;13;700315;1;1;36600;Map binding;2019;1;11;5;5;5.87904360056259;"Map binding anchor layouts https://projects.invisionapp.com/share/AWPWUMPJGU9#/screens/340205581[~samat_derbishaliev][~sadwoolf] agreedfor clarity and full agreement; please add the display of information about the blocked amount.[~samat_derbishaliev] not very clear what to add? Information screen What is the blocked amount?!image-2019-01-15-17-37-13-286.png!I'm talking about this information; with a description of how and where you can find out the blocked amount1) when you click on ""?"" will it also be in the form of a pop-up?[~samat_derbishaliev][~sadwoolf] so if a new window is opened it won't cause any inconvenience. I think to consider the option of a pop-up (by analogy with information about CVV when linking a card); with brief information; with a link to learn more in which; opening a new window with more detailed information (text; screenshots; video)[~samat_derbishaliev] ok let's make a pop-up today as part of the ticket; I'll show the layout[~samat_derbishaliev][~sadwoolf] yes; such a popup should be added; and the content in the help section will be more detailed."
15;0;92;1;700310;1;37;3600;Make author's supervision of laid out pages;2019;1;14;5;1;5.94936708860759;Make author's supervision of laid out pages [~tamara]
15;0;35;1;700309;1;1;19800;"Rework the filter logic on the ""Add to Favorites"" screens; ""Payments""";2019;1;15;11;2;5.9634317862166;"Rework the filter logic on the ""Add to Favorites"" screens; ""Payments"" The logic of adding services to favorites was redesigned; taking into account changes in the logic of dynamic fields; they made it so that when adding a transaction to favorites; the entire order of dynamic fields with nestings such as region; district; personal account; etc. is preserved."
15;296;32.8333333333333;6;700308;1;1;49200;Design of mobile versions of page design;2019;1;16;2;3;5.9774964838256;"Design of mobile versions of page design [~samat_derbishaliev][~sadwoolf] Please provide information regarding this design size; for which models is it designed?And so in general; it will be great in the mobile version of the web resource to have markup similar to the iOS or Android version[~samat_derbishaliev] will be arranged in the same way as in the appendix; 5 icons; the last ""more"" in which the menu with the rest of the sections will be hidden.[~samat_derbishaliev] talked to [~tamara] about linking to the desktop version of the site from mobile devices. This is not necessary; since now browsers can do this out of the box; you can include the desktop version without links to it. This is done from the menu with one click. + we have a responsive design and there are no design versions. Versions were earlier because there was no technical possibility to make a ""rubber"" / adaptive design for mobile versions.[~tamara]; [~sadwoolf] agreed; got acquainted with the design of the pages."
15;0;0;0;700307;1;37;29400;Edits for layout;2019;1;21;4;1;5.9915611814346;Edits for layout
15;57;4.5;2;700306;1;37;24000;Payment history layout;2019;1;21;5;1;6.0056258790436;Payment history layout [~sadwoolf] Zeplin the layout.[~tamara] [~ivan.zhadaev] done
15;0;0;0;700305;1;37;3600;Check Functional Estimates;2019;1;21;11;1;6.0196905766526;Check Functional Estimates
